MBps,bytes,channels,cipher,correct,dataset,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,mode,permutation_ms,permutation_share_pct,repeat,run_id,total_ms,variant,width
96.7187,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.292384,2.5136824367891193,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,11.0571,95.06005141122965,full,0.000229,0.001968757791208508,2,full__real_kodim06__rep2,11.6317,scalar_avx2,768
14.794,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.28925,0.3803693889761916,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,75.49,99.27082168993154,full,5.7e-05,7.495611122434891e-05,2,full__real_kodim06__rep2,76.0445,scalar_avx2,768
417.55,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.270747,10.04895556512315,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,2.15586,80.01618243092774,full,6.5e-05,0.0024125183722552962,2,full__real_kodim06__rep2,2.69428,scalar_avx2,768
436.691,1179648,3,aes_ctr,1,kodak_photocd,2.24778,87.25210485251476,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,2,full__real_kodim06__rep2,2.57619,openssl_evp,768
773.104,1179648,3,chacha20,1,kodak_photocd,1.16496,80.05662568634592,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,2,full__real_kodim06__rep2,1.45517,openssl_evp,768
1262.33,1179648,3,aes_256_gcm,1,kodak_photocd,0.598321,67.1361054570997,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,2,full__real_kodim06__rep2,0.891206,openssl_evp_aead,768
583.201,1179648,3,chacha20_poly1305,1,kodak_photocd,1.65148,85.61282730519801,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,2,full__real_kodim06__rep2,1.92901,openssl_evp_aead,768
181.572,1179648,3,logistic_xor,1,kodak_photocd,1.01572,16.39347437329322,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,4.23633,68.37333841197699,full,0.00014,0.002259566034203374,3,full__real_kodim06__rep3,6.19588,scalar_avx2,768
18.4738,1179648,3,logistic_permute_xor,1,kodak_photocd,0.289881,0.4760185230799547,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,3.87942,6.370461599093551,full,56.4896,92.76253345813423,3,full__real_kodim06__rep3,60.897,scalar_avx2,768
153.646,1179648,3,arnold_xor,1,kodak_photocd,0.312199,4.263825381997367,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,3.86465,52.78105555282408,full,2.91319,39.78658952969391,3,full__real_kodim06__rep3,7.32204,scalar_avx2,768
136.911,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.299292,3.6423556557814973,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,3.84976,46.85121924208257,full,3.84715,46.8194557861212,3,full__real_kodim06__rep3,8.21699,scalar_avx2,768
152.69,1179648,3,tent_block_xor,1,kodak_photocd,0.299997,4.071692361564469,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,6.84199,92.86252336156853,full,4.9e-05,0.0006650497362195586,3,full__real_kodim06__rep3,7.36787,scalar_avx2,768
33.7119,1179648,3,sine_xor,1,kodak_photocd,0.307866,0.9225555122711334,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,32.8051,98.30421623565371,full,4.1e-05,0.000122861166881424,3,full__real_kodim06__rep3,33.371,scalar_avx2,768
97.0182,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.290496,2.505182911054002,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,11.0848,95.59323203228755,full,0.000123,0.001060728884596147,3,full__real_kodim06__rep3,11.5958,scalar_avx2,768
14.7941,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.310885,0.4088230614158401,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,75.5046,99.29080439062174,full,4.9e-05,6.443646367427236e-05,3,full__real_kodim06__rep3,76.0439,scalar_avx2,768
405.631,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.304666,10.985090771421875,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,2.23331,80.52461735383727,full,5.7e-05,0.002055202004723359,3,full__real_kodim06__rep3,2.77345,scalar_avx2,768
446.454,1179648,3,aes_ctr,1,kodak_photocd,2.20922,87.67233100251602,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,3,full__real_kodim06__rep3,2.51986,openssl_evp,768
760.557,1179648,3,chacha20,1,kodak_photocd,1.1762,79.51702970564772,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,3,full__real_kodim06__rep3,1.47918,openssl_evp,768
1222.54,1179648,3,aes_256_gcm,1,kodak_photocd,0.628844,68.33641593622382,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,3,full__real_kodim06__rep3,0.920218,openssl_evp_aead,768
583.979,1179648,3,chacha20_poly1305,1,kodak_photocd,1.65069,85.68603226677186,512,images/datasets/real/kodak/kodim06.png,real_kodim06,768x512,0,0.0,full,0,0.0,3,full__real_kodim06__rep3,1.92644,openssl_evp_aead,768
182.121,1179648,3,logistic_xor,1,kodak_photocd,0.946638,15.324710224697274,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,4.20332,68.04571650586026,full,4.9e-05,0.0007932396555073496,1,full__real_kodim07__rep1,6.1772,scalar_avx2,768
18.5614,1179648,3,logistic_permute_xor,1,kodak_photocd,0.361526,0.5964810971163079,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.8725,6.389230784460599,full,56.1575,92.6541582384367,1,full__real_kodim07__rep1,60.6098,scalar_avx2,768
154.872,1179648,3,arnold_xor,1,kodak_photocd,0.339915,4.679420818167301,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.84527,52.93569418670603,full,2.85449,39.296176783167496,1,full__real_kodim07__rep1,7.26404,scalar_avx2,768
134.26,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.367902,4.390636859667464,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.92259,46.813195468801474,full,3.84075,45.8364959113237,1,full__real_kodim07__rep1,8.37924,scalar_avx2,768
152.785,1179648,3,tent_block_xor,1,kodak_photocd,0.341793,4.641864280408025,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,6.80089,92.36236074461482,full,5e-05,0.0006790461303198172,1,full__real_kodim07__rep1,7.36327,scalar_avx2,768
33.7271,1179648,3,sine_xor,1,kodak_photocd,0.35662,1.0691329895670942,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,32.7751,98.25848423072311,full,5e-05,0.00014989806931286725,1,full__real_kodim07__rep1,33.356,scalar_avx2,768
95.9789,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.374056,3.191250117307807,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,11.1026,94.72157525189186,full,0.000139,0.0011858752868709101,1,full__real_kodim07__rep1,11.7213,scalar_avx2,768
14.7517,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.347914,0.45620586789050976,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,75.681,99.23750204884445,full,5e-05,6.55630224553352e-05,1,full__real_kodim07__rep1,76.2625,scalar_avx2,768
411.399,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.348686,12.751035811846103,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,2.1595,78.97036828459318,full,5.7e-05,0.0020844227794497854,1,full__real_kodim07__rep1,2.73457,scalar_avx2,768
451.521,1179648,3,aes_ctr,1,kodak_photocd,2.17919,87.46217259730774,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,1,full__real_kodim07__rep1,2.49158,openssl_evp,768
765.896,1179648,3,chacha20,1,kodak_photocd,1.17575,80.04452402186716,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,1,full__real_kodim07__rep1,1.46887,openssl_evp,768
1226.87,1179648,3,aes_256_gcm,1,kodak_photocd,0.600832,65.52376964081625,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,1,full__real_kodim07__rep1,0.916968,openssl_evp_aead,768
573.488,1179648,3,chacha20_poly1305,1,kodak_photocd,1.68033,85.65770156192652,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,1,full__real_kodim07__rep1,1.96168,openssl_evp_aead,768
182.795,1179648,3,logistic_xor,1,kodak_photocd,1.03728,16.85414618690541,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,4.21593,68.50214072744113,full,4.9e-05,0.0007961718756347033,2,full__real_kodim07__rep2,6.15445,scalar_avx2,768
18.8191,1179648,3,logistic_permute_xor,1,kodak_photocd,0.353133,0.5907229532383849,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.87558,6.483092951130649,full,55.3127,92.52740892408471,2,full__real_kodim07__rep2,59.7798,scalar_avx2,768
154.106,1179648,3,arnold_xor,1,kodak_photocd,0.359122,4.919364891502527,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.84297,52.642198743316946,full,2.8492,39.029228086469224,2,full__real_kodim07__rep2,7.30017,scalar_avx2,768
136.573,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.35232,4.277108872524383,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.84752,46.70828204250402,full,3.81662,46.33316094758745,2,full__real_kodim07__rep2,8.23734,scalar_avx2,768
153.45,1179648,3,tent_block_xor,1,kodak_photocd,0.328526,4.481087488184368,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,6.78869,92.59758381425624,full,4.9e-05,0.0006683589332991425,2,full__real_kodim07__rep2,7.33139,scalar_avx2,768
33.6938,1179648,3,sine_xor,1,kodak_photocd,0.35136,1.052325772936515,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,32.8209,98.29883584065364,full,7.4e-05,0.00022163054188667489,2,full__real_kodim07__rep2,33.3889,scalar_avx2,768
96.8561,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.335828,2.8912803912115157,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,11.0281,94.94541635098835,full,4.9e-05,0.0004218610097114126,2,full__real_kodim07__rep2,11.6152,scalar_avx2,768
14.7521,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.359631,0.4715828923005911,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,75.6833,99.24325075661811,full,6.5e-05,8.5234276242978e-05,2,full__real_kodim07__rep2,76.2604,scalar_avx2,768
412.488,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.333917,12.243276440500853,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,2.17538,79.76167341925313,full,5e-05,0.0018332813903606064,2,full__real_kodim07__rep2,2.72735,scalar_avx2,768
451.302,1179648,3,aes_ctr,1,kodak_photocd,2.17185,87.1252692765937,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,2,full__real_kodim07__rep2,2.49279,openssl_evp,768
770.277,1179648,3,chacha20,1,kodak_photocd,1.17148,80.2103374848512,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,2,full__real_kodim07__rep2,1.46051,openssl_evp,768
1222.66,1179648,3,aes_256_gcm,1,kodak_photocd,0.6295,68.41446887223177,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,2,full__real_kodim07__rep2,0.920127,openssl_evp_aead,768
575.5,1179648,3,chacha20_poly1305,1,kodak_photocd,1.68189,86.03810069469313,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,2,full__real_kodim07__rep2,1.95482,openssl_evp_aead,768
181.298,1179648,3,logistic_xor,1,kodak_photocd,1.03758,16.720975430521847,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,4.26685,68.76182464554265,full,5.8e-05,0.0009346908912761108,3,full__real_kodim07__rep3,6.20526,scalar_avx2,768
18.7839,1179648,3,logistic_permute_xor,1,kodak_photocd,0.355291,0.5932224331585177,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.87082,6.463032440221266,full,55.4139,92.52350492639212,3,full__real_kodim07__rep3,59.8917,scalar_avx2,768
155.069,1179648,3,arnold_xor,1,kodak_photocd,0.354208,4.882374914367394,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.83323,52.83693759881348,full,2.8407,39.15598297961496,3,full__real_kodim07__rep3,7.25483,scalar_avx2,768
136.262,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.35941,4.353250251631212,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,3.84914,46.621601161803405,full,3.81994,46.2679245602964,3,full__real_kodim07__rep3,8.25613,scalar_avx2,768
148.901,1179648,3,tent_block_xor,1,kodak_photocd,0.450731,5.965711759598483,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,6.85409,90.71824506046039,full,5e-05,0.0006617818343533597,3,full__real_kodim07__rep3,7.55536,scalar_avx2,768
33.6279,1179648,3,sine_xor,1,kodak_photocd,0.39721,1.1873176622507056,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,32.8003,98.04480128174471,full,5e-05,0.0001494571715529198,3,full__real_kodim07__rep3,33.4544,scalar_avx2,768
96.5001,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.338897,2.9069909075313087,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,11.0958,95.17756047349461,full,5e-05,0.0004288900325956425,3,full__real_kodim07__rep3,11.658,scalar_avx2,768
14.7674,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.381399,0.5006458269341335,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,75.5754,99.2045302396648,full,4.9e-05,6.432016213931485e-05,3,full__real_kodim07__rep3,76.1814,scalar_avx2,768
409.933,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.343673,12.522928926703957,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,2.16451,78.87149962650537,full,4.9e-05,0.0017854865450835354,3,full__real_kodim07__rep3,2.74435,scalar_avx2,768
443.517,1179648,3,aes_ctr,1,kodak_photocd,2.23034,87.9284379509095,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,3,full__real_kodim07__rep3,2.53654,openssl_evp,768
769.455,1179648,3,chacha20,1,kodak_photocd,1.16447,79.64529742078012,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,3,full__real_kodim07__rep3,1.46207,openssl_evp,768
1096.5,1179648,3,aes_256_gcm,1,kodak_photocd,0.65798,64.13060428849903,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,3,full__real_kodim07__rep3,1.026,openssl_evp_aead,768
574.637,1179648,3,chacha20_poly1305,1,kodak_photocd,1.67027,85.3153604118993,512,images/datasets/real/kodak/kodim07.png,real_kodim07,768x512,0,0.0,full,0,0.0,3,full__real_kodim07__rep3,1.95776,openssl_evp_aead,768
183.107,1179648,3,logistic_xor,1,kodak_photocd,0.954868,15.541572536279533,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,4.21026,68.52681332560759,full,5.7e-05,0.0009277404149766601,1,full__real_kodim08__rep1,6.14396,scalar_avx2,768
18.4983,1179648,3,logistic_permute_xor,1,kodak_photocd,0.308547,0.5073426038742903,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.86861,6.361140023316118,full,56.4756,92.86260426892133,1,full__real_kodim08__rep1,60.8163,scalar_avx2,768
153.234,1179648,3,arnold_xor,1,kodak_photocd,0.315317,4.2948713583075335,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.85359,52.48899779479167,full,2.95991,40.31635681605511,1,full__real_kodim08__rep1,7.34171,scalar_avx2,768
136.559,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.302238,3.6687294099939063,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.8632,46.893625079204,full,3.91261,47.493390562524425,1,full__real_kodim08__rep1,8.23822,scalar_avx2,768
153.635,1179648,3,tent_block_xor,1,kodak_photocd,0.304559,4.159204537229619,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,6.85684,93.64031284269234,full,3.3e-05,0.0004506639098781432,1,full__real_kodim08__rep1,7.32253,scalar_avx2,768
33.8032,1179648,3,sine_xor,1,kodak_photocd,0.31041,0.9326971325895633,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,32.8097,98.58417290397794,full,3.3e-05,9.91559723444979e-05,1,full__real_kodim08__rep1,33.2809,scalar_avx2,768
97.1433,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.292466,2.5254386570875935,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,11.1314,96.11943907156672,full,0.00014,0.00120889748549323,1,full__real_kodim08__rep1,11.5808,scalar_avx2,768
14.7558,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.312116,0.409378631557133,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,75.7587,99.36687941197303,full,3.3e-05,4.3283570343671555e-05,1,full__real_kodim08__rep1,76.2414,scalar_avx2,768
420.385,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.272076,10.166808663288641,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,2.22421,83.11323856927193,full,4.9e-05,0.0018310090728367934,1,full__real_kodim08__rep1,2.67612,scalar_avx2,768
458.832,1179648,3,aes_ctr,1,kodak_photocd,2.18495,89.11325187203289,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,1,full__real_kodim08__rep1,2.45188,openssl_evp,768
814.68,1179648,3,chacha20,1,kodak_photocd,1.15759,83.82805541273507,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,1,full__real_kodim08__rep1,1.38091,openssl_evp,768
1284.09,1179648,3,aes_256_gcm,1,kodak_photocd,0.62411,71.23665118912281,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,1,full__real_kodim08__rep1,0.876108,openssl_evp_aead,768
596.047,1179648,3,chacha20_poly1305,1,kodak_photocd,1.66873,88.41281530970684,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,1,full__real_kodim08__rep1,1.88743,openssl_evp_aead,768
186.587,1179648,3,logistic_xor,1,kodak_photocd,0.952234,15.793337247526262,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,4.20047,69.66716091645188,full,5e-05,0.0008292781631156975,2,full__real_kodim08__rep2,6.02934,scalar_avx2,768
19.0765,1179648,3,logistic_permute_xor,1,kodak_photocd,0.288601,0.48937819001916133,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.8667,6.55672935071982,full,54.6631,92.69174028792838,2,full__real_kodim08__rep2,58.973,scalar_avx2,768
152.716,1179648,3,arnold_xor,1,kodak_photocd,0.331645,4.502009067955367,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.86874,52.51730784893981,full,2.99622,40.67303776504765,2,full__real_kodim08__rep2,7.3666,scalar_avx2,768
139.354,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.216036,2.6760345299573016,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.85769,47.7851452807448,full,3.84079,47.57580524687879,2,full__real_kodim08__rep2,8.07299,scalar_avx2,768
156.504,1179648,3,tent_block_xor,1,kodak_photocd,0.238452,3.317209977839081,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,6.79598,94.54184768924075,full,4.1e-05,0.0005703689173980605,2,full__real_kodim08__rep2,7.18833,scalar_avx2,768
33.9391,1179648,3,sine_xor,1,kodak_photocd,0.228327,0.6888191000253412,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,32.7679,98.85451737079005,full,4.1e-05,0.00012368919620123328,2,full__real_kodim08__rep2,33.1476,scalar_avx2,768
97.7908,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.231108,2.0089185594701022,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,11.114,96.60903503968152,full,0.000115,0.0009996436053233196,2,full__real_kodim08__rep2,11.5041,scalar_avx2,768
14.8106,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.214182,0.28196942309894907,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,75.5885,99.51184384268943,full,4.1e-05,5.397627413628088e-05,2,full__real_kodim08__rep2,75.9593,scalar_avx2,768
445.537,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.218736,8.662674650698602,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,2.15366,85.29211418432975,full,4.1e-05,0.0016237366536767735,2,full__real_kodim08__rep2,2.52504,scalar_avx2,768
470.349,1179648,3,aes_ctr,1,kodak_photocd,2.20228,92.07472071710482,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,2,full__real_kodim08__rep2,2.39184,openssl_evp,768
857.193,1179648,3,chacha20,1,kodak_photocd,1.14975,87.60533975404216,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,2,full__real_kodim08__rep2,1.31242,openssl_evp,768
1451.74,1179648,3,aes_256_gcm,1,kodak_photocd,0.597172,77.06111367047217,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,2,full__real_kodim08__rep2,0.774933,openssl_evp_aead,768
610.389,1179648,3,chacha20_poly1305,1,kodak_photocd,1.68988,91.68732943046732,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,2,full__real_kodim08__rep2,1.84309,openssl_evp_aead,768
184.759,1179648,3,logistic_xor,1,kodak_photocd,0.944267,15.507726214934776,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,4.22045,69.31258119135951,full,6.6e-05,0.0010839200461158713,3,full__real_kodim08__rep3,6.08901,scalar_avx2,768
18.4389,1179648,3,logistic_permute_xor,1,kodak_photocd,0.354528,0.5810772271775154,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.87426,6.349975906458052,full,56.5639,92.7091630854157,3,full__real_kodim08__rep3,61.0122,scalar_avx2,768
154.068,1179648,3,arnold_xor,1,kodak_photocd,0.351615,4.8153575414786465,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.84934,52.71660309917215,full,2.86898,39.29060045604257,3,full__real_kodim08__rep3,7.30195,scalar_avx2,768
135.292,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.384927,4.629108060264378,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,3.84264,46.21134863673972,full,3.86293,46.455354909468745,3,full__real_kodim08__rep3,8.31536,scalar_avx2,768
152.23,1179648,3,tent_block_xor,1,kodak_photocd,0.360435,4.877235238797589,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,6.79796,91.98676616848101,full,8.2e-05,0.0011095850557837122,3,full__real_kodim08__rep3,7.39015,scalar_avx2,768
33.7204,1179648,3,sine_xor,1,kodak_photocd,0.359434,1.0773560813605654,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,32.7806,98.25553164321725,full,0.000148,0.00044361050997224433,3,full__real_kodim08__rep3,33.3626,scalar_avx2,768
95.8399,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.35287,3.006142286361739,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,11.1621,95.09128238330933,full,0.000148,0.0012608299327841338,3,full__real_kodim08__rep3,11.7383,scalar_avx2,768
14.7697,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.349474,0.45881154374328803,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,75.5946,99.24536624943876,full,4.9e-05,6.433029536795616e-05,3,full__real_kodim08__rep3,76.1694,scalar_avx2,768
411.188,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.344813,12.602952517754215,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,2.17242,79.40218642748275,full,4.1e-05,0.0014985544432139241,3,full__real_kodim08__rep3,2.73597,scalar_avx2,768
456.124,1179648,3,aes_ctr,1,kodak_photocd,2.16949,87.96073677339314,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,3,full__real_kodim08__rep3,2.46643,openssl_evp,768
785.321,1179648,3,chacha20,1,kodak_photocd,1.15816,80.84717248504394,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,3,full__real_kodim08__rep3,1.43253,openssl_evp,768
1241.26,1179648,3,aes_256_gcm,1,kodak_photocd,0.61958,68.36103648209547,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,3,full__real_kodim08__rep3,0.906335,openssl_evp_aead,768
587.268,1179648,3,chacha20_poly1305,1,kodak_photocd,1.64856,86.05747396445071,512,images/datasets/real/kodak/kodim08.png,real_kodim08,768x512,0,0.0,full,0,0.0,3,full__real_kodim08__rep3,1.91565,openssl_evp_aead,768
180.625,1179648,3,logistic_xor,1,kodak_photocd,0.995113,15.977127205235407,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,4.2107,67.60527650938609,full,4.9e-05,0.0007867239530149187,1,full__real_kodim09__rep1,6.22836,scalar_avx2,512
18.3206,1179648,3,logistic_permute_xor,1,kodak_photocd,0.372013,0.6058212173323952,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,3.91117,6.369319810312931,full,56.8356,92.55647619792073,1,full__real_kodim09__rep1,61.4064,scalar_avx2,512
155.03,1179648,3,arnold_xor,1,kodak_photocd,0.293819,4.048967566256559,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,3.85012,53.05651100233717,full,2.86389,39.465785818229925,1,full__real_kodim09__rep1,7.25664,scalar_avx2,512
138.888,1179648,3,tiled_arnold_xor,1,kodak_photocd,0.306209,3.780339356348858,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,3.84876,47.515320911995495,full,3.69056,45.56224413706599,1,full__real_kodim09__rep1,8.10004,scalar_avx2,512
153.496,1179648,3,tent_block_xor,1,kodak_photocd,0.285655,3.8974975406559254,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,6.82652,93.14153405765167,full,5e-05,0.0006822036268673619,1,full__real_kodim09__rep1,7.32919,scalar_avx2,512
33.7324,1179648,3,sine_xor,1,kodak_photocd,0.29871,0.8956633593897578,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,32.8308,98.44111218055393,full,4.9e-05,0.00014692345288104896,1,full__real_kodim09__rep1,33.3507,scalar_avx2,512
96.6668,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.294394,2.529614449342235,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,11.1161,95.51637322884712,full,0.000255,0.0021911169540896553,1,full__real_kodim09__rep1,11.6379,scalar_avx2,512
14.7624,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.306849,0.40265198735024343,768,images/datasets/real/kodak/kodim09.png,real_kodim09,512x768,75.6595,99.28156206122797,full,5.7e-05,7.479627855708794e-05,1,full__real_kodim09__rep1,76.207,scalar_avx2,512
