MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
2.9108205112877257,247.371,244.18916666666667,0.9104608527031827,247.05900000000003,203.005,8.910675034554261,keystream,1280x720,36,fixed_point_tent
2.7791179485331323,247.393,244.2131944444444,0.8711887181250516,247.073,203.782,8.507503924081018,keystream,1920x1080,36,fixed_point_tent
0.7434019730042873,242.505,241.52233333333334,,241.99,239.297,1.1378601627616642,keystream,2048x2048,9,fixed_point_tent
0.2576634167779337,244.857,244.38755555555554,,244.486,243.566,0.39438278078255157,keystream,4096x4096,9,fixed_point_tent
5.258981926102391,246.834,240.06388888888887,0.9262978867164791,242.345,222.065,8.049462131789374,keystream,512x512,9,fixed_point_tent
1.0288181218590111,247.738,243.60727777777777,0.9219754681280575,243.6815,237.065,2.2269926650227996,keystream,512x768,18,fixed_point_tent
2.2938586634253144,247.706,241.72148148148148,0.9222116700228502,243.693,204.515,8.600178470593834,keystream,768x512,54,fixed_point_tent
0.0092262629273687,14.9125,14.89201111111111,0.05581406486066899,14.8948,14.8685,0.014121831011278623,keystream,1024x1024,9,hamiltonian
0.1761561378355738,14.9346,14.686255555555555,0.05475779674689894,14.8855,12.3023,0.5392534831701239,keystream,1280x720,36,hamiltonian
0.09881448382100849,14.9207,14.817269444444443,0.05285806937165965,14.899750000000001,13.3362,0.30249331781941374,keystream,1920x1080,36,hamiltonian
0.08150583257505621,14.8739,14.783522222222224,0.057042920766015984,14.8225,14.4679,0.12475382536998399,keystream,512x512,9,hamiltonian
0.01813250479075989,14.9017,14.8521,0.05621043827219289,14.86075,14.7417,0.039249848257481255,keystream,512x768,18,hamiltonian
0.12864740241731631,14.9265,14.744162962962962,0.05625167885711815,14.863949999999999,12.3313,0.48232728467895336,keystream,768x512,54,hamiltonian
0.7787256473096167,268.519,266.81466666666665,1.0,266.812,264.368,1.1919270111881888,keystream,1024x1024,9,logistic_double
4.092238994566557,285.595,268.20391666666666,1.0,267.181,222.309,12.527262228264972,keystream,1280x720,36,logistic_double
2.792131870343502,284.405,280.32180555555556,1.0,283.047,234.492,8.54734246023521,keystream,1920x1080,36,logistic_double
3.5671496152662048,264.205,259.16488888888887,1.0,260.473,246.267,5.459922880509497,keystream,512x512,9,logistic_double
1.1319093166580338,268.262,264.22316666666666,1.0,264.682,257.657,2.450145163766715,keystream,512x768,18,logistic_double
