MBps,bytes,channels,checksum,dataset,diffusion,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,keystream,mode,permutation,permutation_ms,permutation_share_pct,repeat,run_id,scheme,total_ms,width
26.9218,1179648,3,11508593528817600570,kodak_photocd,stencil,5.16378,12.357176872620412,512,images/datasets/real/kodak/kodim01.png,real_kodim01,768x512,18.4756,44.21301004841137,cml,candidates,feistel_index,18.124,43.37161413525989,3,candidates__real_kodim01__rep3,CML-Feistel-Stencil,41.7877,768
9.09491,1179648,3,10309898852370750337,kodak_photocd,stencil,4.96268,4.011997154313802,512,images/datasets/real/kodak/kodim01.png,real_kodim01,768x512,100.776,81.47070236709352,hamiltonian,candidates,block_feistel,17.9516,14.512676238520243,3,candidates__real_kodim01__rep3,Hamiltonian-Block-Stencil,123.696,768
30.5961,1179648,3,4170611950953939848,kodak_photocd,bitplane,2.54417,6.919258949017389,512,images/datasets/real/kodak/kodim01.png,real_kodim01,768x512,17.8029,48.41770602729444,cml,candidates,affine_bitplane,16.4184,44.65234678836206,3,candidates__real_kodim01__rep3,Affine-CML-Bitplane,36.7694,768
52.6927,1179648,3,12672824234007014702,kodak_photocd,arx_block,1.35244,6.334554243051587,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.66676,12.490562149300708,cellular_automata,candidates,feistel_index,17.3257,81.1500594842203,1,candidates__real_kodim02__rep1,CA-Feistel-ARX,21.3502,768
239.792,1179648,3,1950442303836008287,kodak_photocd,arx_block,1.21673,25.934443980253903,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.47002,52.64815967396772,cellular_automata,candidates,checkerboard_swaps,1.00118,21.340023361099504,1,candidates__real_kodim02__rep1,Checkerboard-CA-ARX,4.69156,768
44.3434,1179648,3,8511755047479843353,kodak_photocd,prefix_tree_reverse,5.9673,23.520902476133415,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.49463,9.832914206431166,cellular_automata,candidates,affine_bitplane,16.9036,66.62777589455345,1,candidates__real_kodim02__rep1,Affine-CA-PrefixTree,25.3702,768
214.612,1179648,3,3736815578837059961,kodak_photocd,multilane_tree,1.82402,34.79606183100822,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.40851,45.94613155590488,cellular_automata,candidates,checkerboard_swaps,1.006,19.19103858619657,1,candidates__real_kodim02__rep1,Checkerboard-CA-MultilaneTree,5.24203,768
28.4484,1179648,3,9669187312889501358,kodak_photocd,stencil,4.91711,12.434119857479905,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,17.3851,43.9624936465269,cml,candidates,feistel_index,17.2386,43.592032428632486,1,candidates__real_kodim02__rep1,CML-Feistel-Stencil,39.5453,768
9.27677,1179648,3,3744617503715742041,kodak_photocd,stencil,4.88166,4.025414155074173,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,99.0049,81.63938616816881,hamiltonian,candidates,block_feistel,17.3793,14.330961235579817,1,candidates__real_kodim02__rep1,Hamiltonian-Block-Stencil,121.271,768
30.85,1179648,3,18193791695340040612,kodak_photocd,bitplane,2.49324,6.837013393004048,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,17.2363,47.265732117981294,cml,candidates,affine_bitplane,16.7333,45.886395296543704,1,candidates__real_kodim02__rep1,Affine-CML-Bitplane,36.4668,768
50.7924,1179648,3,12672824234007014702,kodak_photocd,arx_block,1.36544,6.164792992911644,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.76005,12.461284933857058,cellular_automata,candidates,feistel_index,18.0186,81.35175402952729,2,candidates__real_kodim02__rep2,CA-Feistel-ARX,22.149,768
242.107,1179648,3,1950442303836008287,kodak_photocd,arx_block,1.18503,25.502614758861128,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.44982,52.72171648696925,cellular_automata,candidates,checkerboard_swaps,1.00813,21.6956119396561,2,candidates__real_kodim02__rep2,Checkerboard-CA-ARX,4.6467,768
44.8898,1179648,3,8511755047479843353,kodak_photocd,prefix_tree_reverse,5.91311,23.59449192782526,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.46671,9.842666411293862,cellular_automata,candidates,affine_bitplane,16.6775,66.54656164460086,2,candidates__real_kodim02__rep2,Affine-CA-PrefixTree,25.0614,768
217.315,1179648,3,3736815578837059961,kodak_photocd,multilane_tree,1.66061,32.077738693370264,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.45711,47.463602243071534,cellular_automata,candidates,checkerboard_swaps,1.05609,20.400322204901453,2,candidates__real_kodim02__rep2,Checkerboard-CA-MultilaneTree,5.17683,768
27.3548,1179648,3,9669187312889501358,kodak_photocd,stencil,5.14965,12.521579917424903,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,18.1494,44.13099192242415,cml,candidates,feistel_index,17.8232,43.33782357718437,2,candidates__real_kodim02__rep2,CML-Feistel-Stencil,41.1262,768
9.06387,1179648,3,3744617503715742041,kodak_photocd,stencil,5.8573,4.719100218338852,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,101.091,81.44683730935633,hamiltonian,candidates,block_feistel,17.1661,13.830356351565838,2,candidates__real_kodim02__rep2,Hamiltonian-Block-Stencil,124.119,768
29.5155,1179648,3,18193791695340040612,kodak_photocd,bitplane,2.76109,7.244008343062534,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,18.3792,48.21975311880994,cml,candidates,affine_bitplane,16.9702,44.52309427923023,2,candidates__real_kodim02__rep2,Affine-CML-Bitplane,38.1155,768
52.6125,1179648,3,12672824234007014702,kodak_photocd,arx_block,1.45131,6.7872776250070155,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.67288,12.500140299680117,cellular_automata,candidates,feistel_index,17.2536,80.68915202873337,3,candidates__real_kodim02__rep3,CA-Feistel-ARX,21.3828,768
244.18,1179648,3,1950442303836008287,kodak_photocd,arx_block,1.17875,25.584620794137948,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.4845,53.92576064732618,cellular_automata,candidates,checkerboard_swaps,0.94121,20.428844909989884,3,candidates__real_kodim02__rep3,Checkerboard-CA-ARX,4.60726,768
44.3615,1179648,3,8511755047479843353,kodak_photocd,prefix_tree_reverse,6.14734,24.240490855606115,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.45049,9.662891663183462,cellular_automata,candidates,affine_bitplane,16.7573,66.07820250948352,3,candidates__real_kodim02__rep3,Affine-CA-PrefixTree,25.3598,768
204.114,1179648,3,3736815578837059961,kodak_photocd,multilane_tree,2.10991,38.28112242861446,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.31619,42.02376070919259,cellular_automata,candidates,checkerboard_swaps,1.08227,19.636150532874183,3,candidates__real_kodim02__rep3,Checkerboard-CA-MultilaneTree,5.51162,768
26.9252,1179648,3,9669187312889501358,kodak_photocd,stencil,5.04032,12.063261086007506,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,18.1646,43.4742858236961,cml,candidates,feistel_index,18.5721,44.44957685532664,3,candidates__real_kodim02__rep3,CML-Feistel-Stencil,41.7824,768
8.89361,1179648,3,3744617503715742041,kodak_photocd,stencil,5.29126,4.18297956440966,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,104.071,82.27281710739555,hamiltonian,candidates,block_feistel,17.126,13.538875054349974,3,candidates__real_kodim02__rep3,Hamiltonian-Block-Stencil,126.495,768
30.0058,1179648,3,18193791695340040612,kodak_photocd,bitplane,3.11502,8.3083373563387,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,17.5948,46.92860210120904,cml,candidates,affine_bitplane,16.7774,44.748444363836164,3,candidates__real_kodim02__rep3,Affine-CML-Bitplane,37.4927,768
53.9137,1179648,3,6896709221369695215,kodak_photocd,arx_block,1.43544,6.879094442341146,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.71847,13.027790690430205,cellular_automata,candidates,feistel_index,16.7087,80.07351425956189,1,candidates__real_kodim03__rep1,CA-Feistel-ARX,20.8667,768
229.259,1179648,3,12771177623281933686,kodak_photocd,arx_block,1.3809,28.1407997782809,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.36094,48.11263656204976,cellular_automata,candidates,checkerboard_swaps,1.16152,23.670143934005964,1,candidates__real_kodim03__rep1,Checkerboard-CA-ARX,4.90711,768
43.51,1179648,3,14491562710802891353,kodak_photocd,prefix_tree_reverse,6.22072,24.059003484670928,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.49406,9.645924946144236,cellular_automata,candidates,affine_bitplane,17.1366,66.27681668929189,1,candidates__real_kodim03__rep1,Affine-CA-PrefixTree,25.8561,768
212.136,1179648,3,11055365059605269693,kodak_photocd,multilane_tree,1.79507,33.84887209396609,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.33709,44.0695128780979,cellular_automata,candidates,checkerboard_swaps,1.1679,22.02259394817082,1,candidates__real_kodim03__rep1,Checkerboard-CA-MultilaneTree,5.30319,768
27.4642,1179648,3,2070908022816596111,kodak_photocd,stencil,5.10714,12.467842538907538,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,17.9353,43.784681110772055,cml,candidates,feistel_index,17.9165,43.738785474519375,1,candidates__real_kodim03__rep1,CML-Feistel-Stencil,40.9625,768
8.9637,1179648,3,16180145546949705876,kodak_photocd,stencil,5.30688,4.228387487450799,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,101.13,80.57782098067025,hamiltonian,candidates,block_feistel,19.0639,15.189632368173633,1,candidates__real_kodim03__rep1,Hamiltonian-Block-Stencil,125.506,768
29.839,1179648,3,6746125944962946514,kodak_photocd,bitplane,2.66726,7.074509845527076,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,18.128,48.081819725004245,cml,candidates,affine_bitplane,16.9026,44.83162875572908,1,candidates__real_kodim03__rep1,Affine-CML-Bitplane,37.7024,768
50.5907,1179648,3,6896709221369695215,kodak_photocd,arx_block,1.86889,8.40430268063119,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.91769,13.120702603283672,cellular_automata,candidates,feistel_index,17.4447,78.44792308418738,2,candidates__real_kodim03__rep2,CA-Feistel-ARX,22.2373,768
230.762,1179648,3,12771177623281933686,kodak_photocd,arx_block,1.30396,26.747074448991317,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.48892,51.05319836312729,cellular_automata,candidates,checkerboard_swaps,1.07888,22.130190865922078,2,candidates__real_kodim03__rep2,Checkerboard-CA-ARX,4.87515,768
45.5673,1179648,3,14491562710802891353,kodak_photocd,prefix_tree_reverse,6.0205,24.385650115234906,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.47394,10.020535710669252,cellular_automata,candidates,affine_bitplane,16.1904,65.57817949102221,2,candidates__real_kodim03__rep2,Affine-CA-PrefixTree,24.6887,768
220.437,1179648,3,11055365059605269693,kodak_photocd,multilane_tree,1.67905,32.899970608405994,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.41555,47.33124326442637,cellular_automata,candidates,checkerboard_swaps,1.00574,19.706867835798963,2,candidates__real_kodim03__rep2,Checkerboard-CA-MultilaneTree,5.1035,768
28.0323,1179648,3,2070908022816596111,kodak_photocd,stencil,5.45829,13.600740550628794,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,17.3995,43.35535217268883,cml,candidates,feistel_index,17.2695,43.03142356655363,2,candidates__real_kodim03__rep2,CML-Feistel-Stencil,40.1323,768
9.07333,1179648,3,16180145546949705876,kodak_photocd,stencil,5.29103,4.2673038148237765,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,101.294,81.69529800790386,hamiltonian,candidates,block_feistel,17.3996,14.033067182837327,2,candidates__real_kodim03__rep2,Hamiltonian-Block-Stencil,123.99,768
30.2456,1179648,3,6746125944962946514,kodak_photocd,bitplane,2.92598,7.8664892258472126,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,17.4608,46.94331303517898,cml,candidates,affine_bitplane,16.8041,45.17777688161202,2,candidates__real_kodim03__rep2,Affine-CML-Bitplane,37.1955,768
53.1164,1179648,3,6896709221369695215,kodak_photocd,arx_block,1.32618,6.261502651098447,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.66312,12.573808186063202,cellular_automata,candidates,feistel_index,17.1865,81.14533118664393,3,candidates__real_kodim03__rep3,CA-Feistel-ARX,21.1799,768
251.957,1179648,3,12771177623281933686,kodak_photocd,arx_block,1.08865,24.38164047802483,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.45209,54.91753713292602,cellular_automata,candidates,checkerboard_swaps,0.921404,20.635962947700357,3,candidates__real_kodim03__rep3,Checkerboard-CA-ARX,4.46504,768
45.615,1179648,3,14491562710802891353,kodak_photocd,prefix_tree_reverse,5.78692,23.464069513317575,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.36029,9.57020463935709,cellular_automata,candidates,affine_bitplane,16.5118,66.94995316852439,3,candidates__real_kodim03__rep3,Affine-CA-PrefixTree,24.6629,768
215.418,1179648,3,11055365059605269693,kodak_photocd,multilane_tree,1.74805,33.47222248817113,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.45783,47.063317752982826,cellular_automata,candidates,checkerboard_swaps,1.01316,19.400312883564805,3,candidates__real_kodim03__rep3,Checkerboard-CA-MultilaneTree,5.22239,768
28.0244,1179648,3,2070908022816596111,kodak_photocd,stencil,4.93926,12.303978716408094,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,17.7637,44.25039109596548,cml,candidates,feistel_index,17.4358,43.433573471238255,3,candidates__real_kodim03__rep3,CML-Feistel-Stencil,40.1436,768
8.37194,1179648,3,16180145546949705876,kodak_photocd,stencil,5.07931,3.7798672401732434,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,110.918,82.54178511363469,hamiltonian,candidates,block_feistel,18.3744,13.673666820461685,3,candidates__real_kodim03__rep3,Hamiltonian-Block-Stencil,134.378,768
30.245,1179648,3,6746125944962946514,kodak_photocd,bitplane,2.58544,6.95081755663213,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,17.9029,48.13099187551417,cml,candidates,affine_bitplane,16.7036,44.906737785042566,3,candidates__real_kodim03__rep3,Affine-CML-Bitplane,37.1962,768
52.411,1179648,3,16058514813378977378,kodak_photocd,arx_block,1.2608,5.873747961798276,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.4675,11.495457721872816,cellular_automata,candidates,feistel_index,17.7326,82.61169345446076,1,candidates__real_kodim04__rep1,CA-Feistel-ARX,21.465,512
220.049,1179648,3,3117053718118449277,kodak_photocd,arx_block,1.28081,25.052518337408312,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.62164,51.27902200488999,cellular_automata,candidates,checkerboard_swaps,1.20663,23.601564792176042,1,candidates__real_kodim04__rep1,Checkerboard-CA-ARX,5.1125,512
45.0382,1179648,3,8891190095703184121,kodak_photocd,prefix_tree_reverse,5.56941,22.296547472256474,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.54386,10.184076096529857,cellular_automata,candidates,affine_bitplane,16.8617,67.50404342882764,1,candidates__real_kodim04__rep1,Affine-CA-PrefixTree,24.9788,512
203.415,1179648,3,18076989137414483381,kodak_photocd,multilane_tree,1.55259,28.072976467078316,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.71545,49.09909502671525,cellular_automata,candidates,checkerboard_swaps,1.25834,22.75252913363047,1,candidates__real_kodim04__rep1,Checkerboard-CA-MultilaneTree,5.53055,512
28.1581,1179648,3,12799180133783388348,kodak_photocd,stencil,5.30016,13.26598753535404,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,17.3523,43.43178234425449,cml,candidates,feistel_index,17.2944,43.28686206292393,1,candidates__real_kodim04__rep1,CML-Feistel-Stencil,39.953,512
9.11867,1179648,3,6668713680621765099,kodak_photocd,stencil,5.01982,4.068815705219133,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,100.717,81.63617647297221,hamiltonian,candidates,block_feistel,17.6323,14.291862887341638,1,candidates__real_kodim04__rep1,Hamiltonian-Block-Stencil,123.373,512
30.4778,1179648,3,12399597889150597405,kodak_photocd,bitplane,2.49893,6.769948065810397,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,17.5883,47.64914486035744,cml,candidates,affine_bitplane,16.8211,45.57069362079101,1,candidates__real_kodim04__rep1,Affine-CML-Bitplane,36.9121,512
50.4023,1179648,3,16058514813378977378,kodak_photocd,arx_block,1.34755,6.037302198885325,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.1149,13.955395064604577,cellular_automata,candidates,feistel_index,17.8531,79.98557373523774,2,candidates__real_kodim04__rep2,CA-Feistel-ARX,22.3204,512
258.812,1179648,3,3117053718118449277,kodak_photocd,arx_block,1.0543,24.254679890217837,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.41964,55.66498496591737,cellular_automata,candidates,checkerboard_swaps,0.869903,20.012537987802492,2,candidates__real_kodim04__rep2,Checkerboard-CA-ARX,4.34679,512
45.4256,1179648,3,8891190095703184121,kodak_photocd,prefix_tree_reverse,5.51533,22.26994484329196,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.48478,10.033110176129986,cellular_automata,candidates,affine_bitplane,16.7623,67.68325674922676,2,candidates__real_kodim04__rep2,Affine-CA-PrefixTree,24.7658,512
225.658,1179648,3,18076989137414483381,kodak_photocd,multilane_tree,1.62251,32.545166796712806,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.47068,49.558210859287406,cellular_automata,candidates,checkerboard_swaps,0.889073,17.833498147594682,2,candidates__real_kodim04__rep2,Checkerboard-CA-MultilaneTree,4.98541,512
26.5775,1179648,3,12799180133783388348,kodak_photocd,stencil,7.00096,16.53939379621536,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,17.6203,41.62701693874176,cml,candidates,feistel_index,17.7017,41.81932008788301,2,candidates__real_kodim04__rep2,CML-Feistel-Stencil,42.329,512
9.21548,1179648,3,6668713680621765099,kodak_photocd,stencil,4.88448,4.001146817172768,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,99.5227,81.52452960017038,hamiltonian,candidates,block_feistel,17.6634,14.469064606764583,2,candidates__real_kodim04__rep2,Hamiltonian-Block-Stencil,122.077,512
30.0898,1179648,3,12399597889150597405,kodak_photocd,bitplane,2.70061,7.223199957205522,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,17.7351,47.435273349737884,cml,candidates,affine_bitplane,16.9488,45.33219214721301,2,candidates__real_kodim04__rep2,Affine-CML-Bitplane,37.388,512
53.0634,1179648,3,16058514813378977378,kodak_photocd,arx_block,1.35284,6.381019763218716,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.59442,12.23725295976605,cellular_automata,candidates,feistel_index,17.2501,81.36455827555304,3,candidates__real_kodim04__rep3,CA-Feistel-ARX,21.201,512
251.205,1179648,3,3117053718118449277,kodak_photocd,arx_block,1.0913,24.367969060516877,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.45101,54.729346510599726,cellular_automata,candidates,checkerboard_swaps,0.932472,20.821450422247132,3,candidates__real_kodim04__rep3,Checkerboard-CA-ARX,4.47842,512
45.4748,1179648,3,8891190095703184121,kodak_photocd,prefix_tree_reverse,5.68705,22.988196774323942,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.42077,9.785237883503779,cellular_automata,candidates,affine_bitplane,16.6276,67.2120942641174,3,candidates__real_kodim04__rep3,Affine-CA-PrefixTree,24.739,512
223.992,1179648,3,18076989137414483381,kodak_photocd,multilane_tree,1.64906,32.83344947735192,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.39825,47.75012444001991,cellular_automata,candidates,checkerboard_swaps,0.971097,19.33493280238925,3,candidates__real_kodim04__rep3,Checkerboard-CA-MultilaneTree,5.0225,512
28.2387,1179648,3,12799180133783388348,kodak_photocd,stencil,4.81526,12.086829706643506,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,18.243,45.79192698593585,cml,candidates,feistel_index,16.7758,42.1090943776058,3,candidates__real_kodim04__rep3,CML-Feistel-Stencil,39.8389,512
9.33546,1179648,3,6668713680621765099,kodak_photocd,stencil,4.88575,4.054295150529425,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,98.385,81.64188269658446,hamiltonian,candidates,block_feistel,17.2176,14.287516181498324,3,candidates__real_kodim04__rep3,Hamiltonian-Block-Stencil,120.508,512
30.285,1179648,3,12399597889150597405,kodak_photocd,bitplane,2.45474,6.60817831857216,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,17.9435,48.30403531913748,cml,candidates,affine_bitplane,16.7447,45.07685681212481,3,candidates__real_kodim04__rep3,Affine-CML-Bitplane,37.147,512
50.8472,1179648,3,6954498042322341093,kodak_photocd,arx_block,1.8739,8.469566239248635,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.76984,12.518994264432703,cellular_automata,candidates,feistel_index,17.4769,78.99128139533833,1,candidates__real_kodim05__rep1,CA-Feistel-ARX,22.1251,768
235.271,1179648,3,329147272346205406,kodak_photocd,arx_block,1.2572,26.2917945843755,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.57338,53.81703654751846,cellular_automata,candidates,checkerboard_swaps,0.947263,19.810089256585496,1,candidates__real_kodim05__rep1,Checkerboard-CA-ARX,4.78172,768
43.3775,1179648,3,8447728408660617105,kodak_photocd,prefix_tree_reverse,6.44055,24.833333975963075,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.54014,9.794217103462104,cellular_automata,candidates,affine_bitplane,16.9494,65.35313147047823,1,candidates__real_kodim05__rep1,Affine-CA-PrefixTree,25.9351,768
223.955,1179648,3,2951433945885406825,kodak_photocd,multilane_tree,1.69038,33.650586364025465,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.32999,46.38337517145002,cellular_automata,candidates,checkerboard_swaps,0.999753,19.9021963518224,1,candidates__real_kodim05__rep1,Checkerboard-CA-MultilaneTree,5.02333,768
28.2737,1179648,3,8242947318805138069,kodak_photocd,stencil,4.88466,12.276222932625611,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,17.7452,44.59758328809538,cml,candidates,feistel_index,17.1564,43.117799626032934,1,candidates__real_kodim05__rep1,CML-Feistel-Stencil,39.7896,768
9.54321,1179648,3,5015796982729256934,kodak_photocd,stencil,5.23122,4.437562030792722,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,95.2752,80.82046061839928,hamiltonian,candidates,block_feistel,17.3743,14.738346693811765,1,candidates__real_kodim05__rep1,Hamiltonian-Block-Stencil,117.885,768
30.2265,1179648,3,11447312292534639252,kodak_photocd,bitplane,2.74508,7.375460449070506,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,17.7185,47.60593351263196,cml,candidates,affine_bitplane,16.7515,45.007805132311105,1,candidates__real_kodim05__rep1,Affine-CML-Bitplane,37.2191,768
48.1228,1179648,3,6954498042322341093,kodak_photocd,arx_block,1.46311,6.25857120247073,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.49809,14.963362520692796,cellular_automata,candidates,feistel_index,18.4118,78.75796164721079,2,candidates__real_kodim05__rep2,CA-Feistel-ARX,23.3777,768
243.418,1179648,3,329147272346205406,kodak_photocd,arx_block,1.16088,25.118138858596875,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.52675,54.67167783143792,cellular_automata,candidates,checkerboard_swaps,0.930815,20.14018711810424,2,candidates__real_kodim05__rep2,Checkerboard-CA-ARX,4.62168,768
43.2209,1179648,3,8447728408660617105,kodak_photocd,prefix_tree_reverse,6.60598,25.37921019167009,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.37645,9.129973760137693,cellular_automata,candidates,affine_bitplane,17.0432,65.47748481507236,2,candidates__real_kodim05__rep2,Affine-CA-PrefixTree,26.0291,768
219.819,1179648,3,2951433945885406825,kodak_photocd,multilane_tree,1.78418,34.861973019867754,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.36516,46.21402779297516,cellular_automata,candidates,checkerboard_swaps,0.964603,18.84785378206431,2,candidates__real_kodim05__rep2,Checkerboard-CA-MultilaneTree,5.11784,768
27.9731,1179648,3,8242947318805138069,kodak_photocd,stencil,4.98731,12.400907072329568,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,17.613,43.79458591203288,cml,candidates,feistel_index,17.6035,43.770964236783676,2,candidates__real_kodim05__rep2,CML-Feistel-Stencil,40.2173,768
9.19215,1179648,3,5015796982729256934,kodak_photocd,stencil,5.12792,4.189922132252608,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,99.4924,81.29327461249969,hamiltonian,candidates,block_feistel,17.7615,14.512570779576263,2,candidates__real_kodim05__rep2,Hamiltonian-Block-Stencil,122.387,768
29.9462,1179648,3,11447312292534639252,kodak_photocd,bitplane,2.65526,7.0680086138743,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,18.0815,48.13095431399115,cml,candidates,affine_bitplane,16.8243,44.7844268818893,2,candidates__real_kodim05__rep2,Affine-CML-Bitplane,37.5673,768
51.6239,1179648,3,6954498042322341093,kodak_photocd,arx_block,1.56882,7.1989978065546385,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.7319,12.536136782885619,cellular_automata,candidates,feistel_index,17.4872,80.24522535586128,3,candidates__real_kodim05__rep3,CA-Feistel-ARX,21.7922,768
248.661,1179648,3,329147272346205406,kodak_photocd,arx_block,1.12177,24.794661644828743,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.43237,53.76306296748184,cellular_automata,candidates,checkerboard_swaps,0.965007,21.32970399448305,3,candidates__real_kodim05__rep3,Checkerboard-CA-ARX,4.52424,768
44.1347,1179648,3,8447728408660617105,kodak_photocd,prefix_tree_reverse,6.8223,26.76450857391693,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.41045,9.456416412646478,cellular_automata,candidates,affine_bitplane,16.2534,63.76357880118163,3,candidates__real_kodim05__rep3,Affine-CA-PrefixTree,25.4901,768
197.823,1179648,3,2951433945885406825,kodak_photocd,multilane_tree,1.97561,34.7396037566974,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.57759,45.32496557884685,cellular_automata,candidates,checkerboard_swaps,1.13006,19.871248182229014,3,candidates__real_kodim05__rep3,Checkerboard-CA-MultilaneTree,5.68691,768
28.0662,1179648,3,8242947318805138069,kodak_photocd,stencil,4.81477,12.011760362041525,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,17.9412,44.75922941437688,cml,candidates,feistel_index,17.3239,43.21920576392458,3,candidates__real_kodim05__rep3,CML-Feistel-Stencil,40.0838,768
8.91129,1179648,3,5015796982729256934,kodak_photocd,stencil,5.56029,4.404399417001996,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,102.86,81.47713950762017,hamiltonian,candidates,block_feistel,17.8192,14.114888628370457,3,candidates__real_kodim05__rep3,Hamiltonian-Block-Stencil,126.244,768
30.7205,1179648,3,11447312292534639252,kodak_photocd,bitplane,2.40548,6.568670553378571,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,17.5194,47.840417252631724,cml,candidates,affine_bitplane,16.6922,45.58157316257288,3,candidates__real_kodim05__rep3,Affine-CML-Bitplane,36.6205,768
