MBps_mean,dataset,family,fps_eq_mean,image_size,meets_30fps,meets_60fps,ms_ci95,ms_mean,ms_p95,n,name
247.1363888888889,video_frame_workload,full_scheme,41.546897156541895,1920x1080,yes,no,0.41131535336379393,24.06918611111111,25.97045,36,chaotic_seed_blake3_xor
68.80541111111111,kodak_photocd,full_scheme,61.134264770462906,512x768,yes,yes,0.16014041919620722,16.35743888888889,16.801895,18,coupled_lattice_xor
68.70997407407407,kodak_photocd,full_scheme,61.049460577141254,768x512,yes,yes,0.09073057087040769,16.38016111111111,16.830470000000002,54,coupled_lattice_xor
68.12736666666666,synthetic_control,full_scheme,22.705186772866394,1024x1024,no,no,0.40268443667633064,44.0428,44.90182,9,coupled_lattice_xor
69.40734444444445,synthetic_control,full_scheme,92.50998079903954,512x512,yes,yes,0.14228387363729814,10.809644444444444,11.0934,9,coupled_lattice_xor
67.25380555555556,video_frame_workload,full_scheme,25.49936070977754,1280x720,no,no,0.22051984935322233,39.21666944444444,40.493775,36,coupled_lattice_xor
66.24452222222222,video_frame_workload,full_scheme,11.162809388890139,1920x1080,no,no,0.5142434190141646,89.58318333333334,92.39767499999999,36,coupled_lattice_xor
10.998372222222223,kodak_photocd,full_scheme,9.769781079288341,512x768,no,no,1.2618341253245888,102.35643888888889,106.6116,18,hamiltonian_lattice_xor
11.142477777777778,kodak_photocd,full_scheme,9.89972803797125,768x512,no,no,0.5904387489942727,101.01287592592593,104.00665,54,hamiltonian_lattice_xor
11.0817,synthetic_control,full_scheme,3.692686429377372,1024x1024,no,no,3.4337857059116934,270.80555555555554,279.2018,9,hamiltonian_lattice_xor
11.087077777777777,synthetic_control,full_scheme,14.778072755407788,512x512,no,no,0.8362835885802381,67.66782222222223,69.5844,9,hamiltonian_lattice_xor
10.964019444444444,video_frame_workload,full_scheme,4.155692080301362,1280x720,no,no,1.9944319607416787,240.63380555555554,254.5015,36,hamiltonian_lattice_xor
10.952659722222222,video_frame_workload,full_scheme,1.843902394051161,1920x1080,no,no,6.5789465408173315,542.3280555555556,578.17825,36,hamiltonian_lattice_xor
13.58025,kodak_photocd,full_scheme,12.063375344484761,512x768,no,no,1.0220856001836875,82.8955388888889,86.578605,18,logistic_permute_xor
13.67370925925926,kodak_photocd,full_scheme,12.145617587897892,768x512,no,no,0.5964511854362485,82.33422407407407,86.06488999999999,54,logistic_permute_xor
11.8018,synthetic_control,full_scheme,3.9317534965302277,1024x1024,no,no,4.129048112153576,254.33944444444444,262.962,9,logistic_permute_xor
14.455122222222222,synthetic_control,full_scheme,19.26080868431342,512x512,no,no,0.9205780565029053,51.9189,53.74454,9,logistic_permute_xor
11.998980555555555,video_frame_workload,full_scheme,4.547256797864709,1280x720,no,no,2.0286587147136053,219.91280555555556,231.12025,36,logistic_permute_xor
9.972695277777778,video_frame_workload,full_scheme,1.6772966115952725,1920x1080,no,no,9.28230614224024,596.1974722222222,646.4355,36,logistic_permute_xor
131.06611111111113,kodak_photocd,full_scheme,116.35647538653298,512x768,yes,yes,0.14455255439906398,8.594278888888889,8.9233415,18,logistic_xor
131.31527777777777,kodak_photocd,full_scheme,116.48087715104859,768x512,yes,yes,0.10693409429440515,8.585100185185185,9.379453999999999,54,logistic_xor
132.87055555555557,synthetic_control,full_scheme,44.18290347459262,1024x1024,yes,no,0.7933051820013987,22.63318888888889,24.64726,9,logistic_xor
129.63966666666667,synthetic_control,full_scheme,172.66992015167324,512x512,yes,yes,0.12994908707773903,5.791396666666667,6.017488,9,logistic_xor
126.91675,video_frame_workload,full_scheme,48.03332231680191,1280x720,yes,no,0.3143534599565894,20.818880555555555,22.453500000000002,36,logistic_xor
122.70802777777777,video_frame_workload,full_scheme,20.639597032507538,1920x1080,no,no,0.7422474032872657,48.45055833333333,51.88445,36,logistic_xor
23.07586111111111,kodak_photocd,full_scheme,20.487530378454764,512x768,no,no,0.8269102283482899,48.81017777777778,51.001974999999995,18,sine_xor
23.04786111111111,kodak_photocd,full_scheme,20.47878488902319,768x512,no,no,0.26678633034508786,48.831022222222224,49.941575,54,sine_xor
23.1838,synthetic_control,full_scheme,7.727185698868139,1024x1024,no,no,0.8897395465951304,129.41322222222223,131.4132,9,sine_xor
23.281477777777777,synthetic_control,full_scheme,31.03314512305504,512x512,yes,no,0.37523309518402453,32.22361111111111,32.84254,9,sine_xor
22.954830555555557,video_frame_workload,full_scheme,8.703533707214577,1280x720,no,no,0.619724282512836,114.89586111111112,117.5765,36,sine_xor
22.88232222222222,video_frame_workload,full_scheme,3.8565248490357993,1920x1080,no,no,0.9886513020884734,259.30080555555554,263.445,36,sine_xor
75.06675555555556,kodak_photocd,full_scheme,66.34768175670969,512x768,yes,yes,0.5661307565256118,15.072116666666666,16.799439999999997,18,tent_block_xor
76.49596296296296,kodak_photocd,full_scheme,67.90121128216347,768x512,yes,yes,0.15170758469838588,14.727277777777779,15.498474999999997,54,tent_block_xor
75.12236666666666,synthetic_control,full_scheme,25.02782955603133,1024x1024,no,no,0.6253124101419477,39.95552222222222,41.15976,9,tent_block_xor
78.31608888888888,synthetic_control,full_scheme,104.36329000401452,512x512,yes,yes,0.15735804300898562,9.581913333333333,9.937852,9,tent_block_xor
73.71120277777779,video_frame_workload,full_scheme,27.927591203367324,1280x720,no,no,0.37451699336980093,35.80688333333333,37.6423,36,tent_block_xor
73.03198055555555,video_frame_workload,full_scheme,12.303331670446923,1920x1080,no,no,0.6371604902604453,81.27879722222222,84.478475,36,tent_block_xor
79.1268888888889,kodak_photocd,full_scheme,70.1623088077085,512x768,yes,yes,0.3403187875866074,14.252666666666666,15.74399,18,tiled_arnold_xor
81.53401666666667,kodak_photocd,full_scheme,72.34634607410544,768x512,yes,yes,0.16059767021164723,13.822398148148148,15.027914999999998,54,tiled_arnold_xor
79.10365555555556,synthetic_control,full_scheme,26.352991884449743,1024x1024,no,no,0.6287638870474459,37.946355555555556,39.43406,9,tiled_arnold_xor
81.7517,synthetic_control,full_scheme,108.89193383000155,512x512,yes,yes,0.20304955303954755,9.183416666666666,9.607288,9,tiled_arnold_xor
77.02173611111111,video_frame_workload,full_scheme,29.178794440823662,1280x720,no,no,0.37920481614109924,34.27146388888889,36.1501,36,tiled_arnold_xor
74.98605555555555,video_frame_workload,full_scheme,12.629633097581353,1920x1080,no,no,0.7376215504713212,79.17886388888888,82.2054,36,tiled_arnold_xor
