chi_square,cipher,corr_d,corr_h,corr_v,cpa_score,dataset,entropy,image,image_kind,image_size,key_sensitivity,kpa_score,mode,npcr,repeat,run_id,uaci
327.1,chaotic_seed_blake3_xor,-4.5074e-05,-1.98909e-05,0.000305465,1,video_frame_workload,7.99996,images/datasets/real/video_xiph_ducks/1080p/frame_0006.ppm,video_1080p_frame_0006,,99.6079,1,full,1.60751e-05,3,full__video_1080p_frame_0006__rep3,6.30396e-08
258.329,aes_ctr,0.00012202,0.000340664,0.000919506,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0006.ppm,video_1080p_frame_0006,,99.6144,1,full,1.60751e-05,3,full__video_1080p_frame_0006__rep3,6.30396e-08
223.167,chacha20,-0.000420418,0.000302299,-0.000219577,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0006.ppm,video_1080p_frame_0006,,99.6078,1,full,1.60751e-05,3,full__video_1080p_frame_0006__rep3,6.30396e-08
301.932,aes_256_gcm,0.000941567,-0.000226598,-0.000491973,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0006.ppm,video_1080p_frame_0006,,99.6061,1,full,1.60751e-05,3,full__video_1080p_frame_0006__rep3,6.30396e-08
226.902,chacha20_poly1305,-0.000597569,-0.000308767,-0.00022183,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0006.ppm,video_1080p_frame_0006,,99.6089,1,full,1.60751e-05,3,full__video_1080p_frame_0006__rep3,6.30396e-08
39894.7,logistic_xor,0.00751557,-0.0542373,0.00939946,1,video_frame_workload,7.9953,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
39779.7,logistic_permute_xor,0.000915532,-0.00726305,-0.000843298,0.00667567,video_frame_workload,7.99531,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6054,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
39663.3,arnold_xor,0.00813065,-0.0509038,0.00815157,0.10324,video_frame_workload,7.99533,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
39609.6,tiled_arnold_xor,0.00727815,-0.0495346,0.00849577,0.0203159,video_frame_workload,7.99534,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
251.179,tent_block_xor,-0.000574834,-0.0021833,-0.00078915,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6132,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
18392.3,sine_xor,0.0910664,0.0486409,0.0903056,1,video_frame_workload,7.99784,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.3028,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
13672.5,coupled_lattice_xor,0.181359,0.167307,0.18229,1,video_frame_workload,7.99841,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.4111,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
20807,hamiltonian_lattice_xor,0.00237802,-0.0156415,0.0025816,1,video_frame_workload,7.99754,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.5446,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
254.012,chaotic_seed_blake3_xor,6.16909e-05,-0.000455875,0.000262933,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6079,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
224.085,aes_ctr,-0.00152448,0.000616531,-0.000508697,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6144,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
200.262,chacha20,0.000572242,7.38614e-05,-0.000832302,1,video_frame_workload,7.99998,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6078,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
290.209,aes_256_gcm,-0.000584492,0.000473756,-0.000469985,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6061,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
267.876,chacha20_poly1305,-0.00032934,-0.000465164,-0.000976146,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6089,1,full,1.60751e-05,1,full__video_1080p_frame_0007__rep1,6.30396e-08
39894.7,logistic_xor,0.00751557,-0.0542373,0.00939946,1,video_frame_workload,7.9953,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
39779.7,logistic_permute_xor,0.000915532,-0.00726305,-0.000843298,0.00667567,video_frame_workload,7.99531,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6054,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
39663.3,arnold_xor,0.00813065,-0.0509038,0.00815157,0.10324,video_frame_workload,7.99533,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
39609.6,tiled_arnold_xor,0.00727815,-0.0495346,0.00849577,0.0203159,video_frame_workload,7.99534,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
251.179,tent_block_xor,-0.000574834,-0.0021833,-0.00078915,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6132,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
18392.3,sine_xor,0.0910664,0.0486409,0.0903056,1,video_frame_workload,7.99784,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.3028,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
13672.5,coupled_lattice_xor,0.181359,0.167307,0.18229,1,video_frame_workload,7.99841,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.4111,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
20807,hamiltonian_lattice_xor,0.00237802,-0.0156415,0.0025816,1,video_frame_workload,7.99754,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.5446,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
254.012,chaotic_seed_blake3_xor,6.16909e-05,-0.000455875,0.000262933,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6079,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
224.085,aes_ctr,-0.00152448,0.000616531,-0.000508697,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6144,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
200.262,chacha20,0.000572242,7.38614e-05,-0.000832302,1,video_frame_workload,7.99998,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6078,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
290.209,aes_256_gcm,-0.000584492,0.000473756,-0.000469985,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6061,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
267.876,chacha20_poly1305,-0.00032934,-0.000465164,-0.000976146,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6089,1,full,1.60751e-05,2,full__video_1080p_frame_0007__rep2,6.30396e-08
39894.7,logistic_xor,0.00751557,-0.0542373,0.00939946,1,video_frame_workload,7.9953,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
39779.7,logistic_permute_xor,0.000915532,-0.00726305,-0.000843298,0.00667567,video_frame_workload,7.99531,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6054,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
39663.3,arnold_xor,0.00813065,-0.0509038,0.00815157,0.10324,video_frame_workload,7.99533,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
39609.6,tiled_arnold_xor,0.00727815,-0.0495346,0.00849577,0.0203159,video_frame_workload,7.99534,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.409,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
251.179,tent_block_xor,-0.000574834,-0.0021833,-0.00078915,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6132,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
18392.3,sine_xor,0.0910664,0.0486409,0.0903056,1,video_frame_workload,7.99784,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.3028,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
13672.5,coupled_lattice_xor,0.181359,0.167307,0.18229,1,video_frame_workload,7.99841,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.4111,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
20807,hamiltonian_lattice_xor,0.00237802,-0.0156415,0.0025816,1,video_frame_workload,7.99754,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.5446,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
254.012,chaotic_seed_blake3_xor,6.16909e-05,-0.000455875,0.000262933,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6079,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
224.085,aes_ctr,-0.00152448,0.000616531,-0.000508697,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6144,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
200.262,chacha20,0.000572242,7.38614e-05,-0.000832302,1,video_frame_workload,7.99998,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6078,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
290.209,aes_256_gcm,-0.000584492,0.000473756,-0.000469985,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6061,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
267.876,chacha20_poly1305,-0.00032934,-0.000465164,-0.000976146,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0007.ppm,video_1080p_frame_0007,,99.6089,1,full,1.60751e-05,3,full__video_1080p_frame_0007__rep3,6.30396e-08
38140.4,logistic_xor,0.00715186,-0.0540037,0.00836346,1,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
38199.4,logistic_permute_xor,0.00054488,-0.00723139,0.000568815,0.00665156,video_frame_workload,7.9955,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6011,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
38310.2,arnold_xor,0.00790842,-0.051948,0.00883347,0.103338,video_frame_workload,7.99549,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
38103,tiled_arnold_xor,0.00799078,-0.0490163,0.00818347,0.0205361,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
260.899,tent_block_xor,-0.000502664,-0.00241571,-0.00136855,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6132,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
16497.5,sine_xor,0.090945,0.0496638,0.0930358,1,video_frame_workload,7.99806,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.3028,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
12801.2,coupled_lattice_xor,0.184879,0.170492,0.185151,1,video_frame_workload,7.99851,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.4111,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
19825.8,hamiltonian_lattice_xor,0.00128865,-0.0156061,0.00228315,1,video_frame_workload,7.99766,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.5446,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
236.154,chaotic_seed_blake3_xor,0.000678317,0.000764605,-0.00101079,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6079,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
228.216,aes_ctr,0.000303498,-0.000515142,-0.000390245,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6144,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
277.843,chacha20,0.000129069,0.000633518,-0.0012186,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6078,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
238.568,aes_256_gcm,0.000114262,0.000528777,-0.000455771,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6061,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
247.236,chacha20_poly1305,-0.00019316,9.10493e-05,-0.000685354,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6089,1,full,1.60751e-05,1,full__video_1080p_frame_0008__rep1,6.30396e-08
38140.4,logistic_xor,0.00715186,-0.0540037,0.00836346,1,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
38199.4,logistic_permute_xor,0.00054488,-0.00723139,0.000568815,0.00665156,video_frame_workload,7.9955,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6011,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
38310.2,arnold_xor,0.00790842,-0.051948,0.00883347,0.103338,video_frame_workload,7.99549,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
38103,tiled_arnold_xor,0.00799078,-0.0490163,0.00818347,0.0205361,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
260.899,tent_block_xor,-0.000502664,-0.00241571,-0.00136855,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6132,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
16497.5,sine_xor,0.090945,0.0496638,0.0930358,1,video_frame_workload,7.99806,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.3028,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
12801.2,coupled_lattice_xor,0.184879,0.170492,0.185151,1,video_frame_workload,7.99851,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.4111,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
19825.8,hamiltonian_lattice_xor,0.00128865,-0.0156061,0.00228315,1,video_frame_workload,7.99766,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.5446,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
236.154,chaotic_seed_blake3_xor,0.000678317,0.000764605,-0.00101079,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6079,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
228.216,aes_ctr,0.000303498,-0.000515142,-0.000390245,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6144,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
277.843,chacha20,0.000129069,0.000633518,-0.0012186,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6078,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
238.568,aes_256_gcm,0.000114262,0.000528777,-0.000455771,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6061,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
247.236,chacha20_poly1305,-0.00019316,9.10493e-05,-0.000685354,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6089,1,full,1.60751e-05,2,full__video_1080p_frame_0008__rep2,6.30396e-08
38140.4,logistic_xor,0.00715186,-0.0540037,0.00836346,1,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
38199.4,logistic_permute_xor,0.00054488,-0.00723139,0.000568815,0.00665156,video_frame_workload,7.9955,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6011,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
38310.2,arnold_xor,0.00790842,-0.051948,0.00883347,0.103338,video_frame_workload,7.99549,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
38103,tiled_arnold_xor,0.00799078,-0.0490163,0.00818347,0.0205361,video_frame_workload,7.99551,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.409,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
260.899,tent_block_xor,-0.000502664,-0.00241571,-0.00136855,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6132,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
16497.5,sine_xor,0.090945,0.0496638,0.0930358,1,video_frame_workload,7.99806,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.3028,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
12801.2,coupled_lattice_xor,0.184879,0.170492,0.185151,1,video_frame_workload,7.99851,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.4111,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
19825.8,hamiltonian_lattice_xor,0.00128865,-0.0156061,0.00228315,1,video_frame_workload,7.99766,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.5446,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
236.154,chaotic_seed_blake3_xor,0.000678317,0.000764605,-0.00101079,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6079,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
228.216,aes_ctr,0.000303498,-0.000515142,-0.000390245,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6144,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
277.843,chacha20,0.000129069,0.000633518,-0.0012186,1,video_frame_workload,7.99997,images/datasets/real/video_xiph_ducks/1080p/frame_0008.ppm,video_1080p_frame_0008,,99.6078,1,full,1.60751e-05,3,full__video_1080p_frame_0008__rep3,6.30396e-08
