MBps,bytes,channels,cipher,correct,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,mode,permutation_ms,permutation_share_pct,repeat,run_id,total_ms,variant,width
991.096,1179648,3,chacha20,1,0.646979,56.99703112473681,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,6,full__real_kodim04__rep6,1.13511,openssl_evp,512
135.765,1179648,3,logistic_xor,1,1.93398,23.339206410503955,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.64446,56.04918903263177,full,0.000721,0.00870100405483684,7,full__real_kodim04__rep7,8.2864,scalar_avx2,512
15.4689,1179648,3,logistic_permute_xor,1,1.31395,1.8067004461922405,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.60958,4.963225234268114,full,66.5011,91.43998404983053,7,full__real_kodim04__rep7,72.7265,scalar_avx2,512
126.532,1179648,3,arnold_xor,1,0.34993,3.9357600460688515,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.75272,42.20788569166262,full,4.37861,49.24744461840234,7,full__real_kodim04__rep7,8.89104,scalar_avx2,512
90.4921,1179648,3,tiled_arnold_xor,1,1.55942,12.543597168597168,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.80162,30.579311454311455,full,5.81526,46.776544401544406,7,full__real_kodim04__rep7,12.432,scalar_avx2,512
81.6268,1179648,3,tent_block_xor,1,1.64031,11.901655758877393,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,10.6795,77.48762897070135,full,0.000684,0.004962923190782314,7,full__real_kodim04__rep7,13.7822,scalar_avx2,512
24.0791,1179648,3,sine_xor,1,0.688599,1.473853299372873,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,45.627,97.65844052995442,full,0.000587,0.0012563943408745533,7,full__real_kodim04__rep7,46.721,scalar_avx2,512
77.0259,1179648,3,coupled_lattice_xor,1,0.521281,3.569073294306939,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,13.7105,93.8721714422649,full,0.000702,0.004806408544726302,7,full__real_kodim04__rep7,14.6055,scalar_avx2,512
11.6071,1179648,3,hamiltonian_lattice_xor,1,0.782317,0.8071472715135721,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,95.7306,98.7690317228913,full,0.000626,0.0006458688638588911,7,full__real_kodim04__rep7,96.9237,scalar_avx2,512
319.411,1179648,3,chaotic_seed_blake3_xor,1,0.578446,16.42328036319138,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.53473,71.96623614821797,full,0.000613,0.017404340012095024,7,full__real_kodim04__rep7,3.52211,scalar_avx2,512
342.213,1179648,3,aes_ctr,1,2.87621,87.49140663499035,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,7,full__real_kodim04__rep7,3.28742,openssl_evp,512
1002.86,1179648,3,chacha20,1,0.629075,56.07778639495806,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,7,full__real_kodim04__rep7,1.12179,openssl_evp,512
129.937,1179648,3,logistic_xor,1,2.18894,25.282136277799275,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.52228,52.23208459179608,full,0.000542,0.006260070108165234,8,full__real_kodim04__rep8,8.65805,scalar_avx2,512
15.2313,1179648,3,logistic_permute_xor,1,1.21957,1.6511713233930267,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.55381,4.811490247207927,full,67.7877,91.77751692708863,8,full__real_kodim04__rep8,73.8609,scalar_avx2,512
115.522,1179648,3,arnold_xor,1,0.556669,5.71620887555797,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.84696,39.5028767470732,full,4.86213,49.92724699977306,8,full__real_kodim04__rep8,9.73843,scalar_avx2,512
90.5776,1179648,3,tiled_arnold_xor,1,1.85887,14.96638567506421,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.67571,29.59437372688261,full,5.38348,43.34420263600718,8,full__real_kodim04__rep8,12.4203,scalar_avx2,512
83.1461,1179648,3,tent_block_xor,1,1.84439,13.631452137409093,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,10.275,75.94010524448649,full,0.000637,0.004707916986933128,8,full__real_kodim04__rep8,13.5304,scalar_avx2,512
24.8352,1179648,3,sine_xor,1,0.934761,2.0635492850788215,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,43.8319,96.76193798056015,full,0.000634,0.0013995986639793196,8,full__real_kodim04__rep8,45.2987,scalar_avx2,512
73.1836,1179648,3,coupled_lattice_xor,1,0.614765,3.9991738386578457,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,14.2916,92.9698223427854,full,0.000699,0.004547139985558439,8,full__real_kodim04__rep8,15.3723,scalar_avx2,512
12.0131,1179648,3,hamiltonian_lattice_xor,1,0.993509,1.0608983223329085,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,92.1311,98.38031605620628,full,0.000678,0.0007239884717115919,8,full__real_kodim04__rep8,93.6479,scalar_avx2,512
311.886,1179648,3,chaotic_seed_blake3_xor,1,0.518371,14.370891771483384,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.64582,73.35054018613341,full,0.000549,0.015220025006307024,8,full__real_kodim04__rep8,3.60709,scalar_avx2,512
334.844,1179648,3,aes_ctr,1,2.83256,84.30815204612219,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,8,full__real_kodim04__rep8,3.35977,openssl_evp,512
856.541,1179648,3,chacha20,1,0.597552,45.49588098247323,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,8,full__real_kodim04__rep8,1.31342,openssl_evp,512
147.104,1179648,3,logistic_xor,1,1.66803,21.81098532100015,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.44477,58.11934630985164,full,0.000685,0.00895698815062385,9,full__real_kodim04__rep9,7.64766,scalar_avx2,512
14.1771,1179648,3,logistic_permute_xor,1,1.29845,1.6362898581407452,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.7945,4.781779711744817,full,72.9335,91.90985126012401,9,full__real_kodim04__rep9,79.3533,scalar_avx2,512
125.008,1179648,3,arnold_xor,1,0.370972,4.122167601539651,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.74555,41.619811899407075,full,4.46101,49.56986212475443,9,full__real_kodim04__rep9,8.99944,scalar_avx2,512
91.0189,1179648,3,tiled_arnold_xor,1,1.59083,12.87068874847291,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.8094,30.820138995639194,full,5.63696,45.606103510489405,9,full__real_kodim04__rep9,12.3601,scalar_avx2,512
83.9512,1179648,3,tent_block_xor,1,1.56717,11.694774860827126,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,10.5741,78.90766085100665,full,0.000536,0.003999820903541632,9,full__real_kodim04__rep9,13.4006,scalar_avx2,512
24.3506,1179648,3,sine_xor,1,0.610062,1.3204776613037634,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,45.1519,97.73117374204817,full,0.000629,0.001361468914569449,9,full__real_kodim04__rep9,46.2001,scalar_avx2,512
72.4746,1179648,3,coupled_lattice_xor,1,0.638801,4.115269895056916,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,14.4881,93.33492240396322,full,0.000557,0.003588293273721711,9,full__real_kodim04__rep9,15.5227,scalar_avx2,512
11.5038,1179648,3,hamiltonian_lattice_xor,1,0.687008,0.7025059845245972,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,96.7015,98.88295691244547,full,0.000541,0.0005532042387101855,9,full__real_kodim04__rep9,97.7939,scalar_avx2,512
341.625,1179648,3,chaotic_seed_blake3_xor,1,0.443743,13.474973353294322,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.55916,77.71302940399443,full,0.000595,0.01806813661333277,9,full__real_kodim04__rep9,3.29309,scalar_avx2,512
352.464,1179648,3,aes_ctr,1,2.84441,89.11589348990071,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,9,full__real_kodim04__rep9,3.19181,openssl_evp,512
914.278,1179648,3,chacha20,1,0.709976,57.69910929068332,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,9,full__real_kodim04__rep9,1.23048,openssl_evp,512
133.351,1179648,3,logistic_xor,1,1.88912,22.39259585887752,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.69048,55.59838603378708,full,0.000721,0.008546339890663746,1,full__real_kodim05__rep1,8.43636,scalar_avx2,768
12.7383,1179648,3,logistic_permute_xor,1,1.73963,1.969763362987974,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.96497,4.489490662581369,full,80.9085,91.61177897271978,1,full__real_kodim05__rep1,88.3167,scalar_avx2,768
124.208,1179648,3,arnold_xor,1,0.481281,5.313677214211585,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.64692,40.26453507629121,full,4.46445,49.290635281648164,1,full__real_kodim05__rep1,9.0574,scalar_avx2,768
87.1939,1179648,3,tiled_arnold_xor,1,1.90819,14.789533649039319,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.88749,30.130209342520327,full,5.73879,44.47881385489409,1,full__real_kodim05__rep1,12.9023,scalar_avx2,768
83.4786,1179648,3,tent_block_xor,1,1.91682,14.223425963714615,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.1807,75.5440952769636,full,0.000583,0.004326049048343413,1,full__real_kodim05__rep1,13.4765,scalar_avx2,768
23.568,1179648,3,sine_xor,1,0.961161,2.0135646694305773,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,46.291,96.97638804800741,full,0.000589,0.0012339135590131206,1,full__real_kodim05__rep1,47.7343,scalar_avx2,768
65.0382,1179648,3,coupled_lattice_xor,1,1.00339,5.800780459603989,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,15.7231,90.89810666281255,full,0.000694,0.004012140482728717,1,full__real_kodim05__rep1,17.2975,scalar_avx2,768
12.271,1179648,3,hamiltonian_lattice_xor,1,0.955059,1.0417401111702547,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,90.2436,98.43410500964234,full,0.000762,0.0008311590851578113,1,full__real_kodim05__rep1,91.6792,scalar_avx2,768
319.083,1179648,3,chaotic_seed_blake3_xor,1,0.554835,15.736741043698752,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.56304,72.69529998042958,full,0.000561,0.0159115984491155,1,full__real_kodim05__rep1,3.52573,scalar_avx2,768
381.955,1179648,3,aes_ctr,1,2.62289,89.05129066976305,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,1,full__real_kodim05__rep1,2.94537,openssl_evp,768
917.74,1179648,3,chacha20,1,0.633079,51.64450499249494,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,1,full__real_kodim05__rep1,1.22584,openssl_evp,768
129.707,1179648,3,logistic_xor,1,1.96074,22.606307546504144,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.76461,54.93346338583857,full,0.000672,0.007747808822817296,10,full__real_kodim05__rep10,8.67342,scalar_avx2,768
14.0233,1179648,3,logistic_permute_xor,1,1.60498,2.0006307363036115,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.96185,4.938503210397926,full,73.0659,91.0776989842154,10,full__real_kodim05__rep10,80.2237,scalar_avx2,768
126.895,1179648,3,arnold_xor,1,0.331205,3.735856803341466,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.67813,41.487800558790916,full,4.35525,49.12543694314071,10,full__real_kodim05__rep10,8.86557,scalar_avx2,768
92.4952,1179648,3,tiled_arnold_xor,1,1.6594,13.643240043411055,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.66625,30.143141381918635,full,5.54872,45.620416351498015,10,full__real_kodim05__rep10,12.1628,scalar_avx2,768
85.2513,1179648,3,tent_block_xor,1,1.72729,13.089199245242982,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.1075,76.59343907004235,full,0.000592,0.004486105953941635,10,full__real_kodim05__rep10,13.1963,scalar_avx2,768
24.4294,1179648,3,sine_xor,1,0.838229,1.8202149351481292,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,44.7317,97.1349218585441,full,0.000562,0.0012203834436093819,10,full__real_kodim05__rep10,46.0511,scalar_avx2,768
72.2994,1179648,3,coupled_lattice_xor,1,0.746899,4.8000295624120355,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,14.3097,91.96287989306119,full,0.000579,0.003721007949718193,10,full__real_kodim05__rep10,15.5603,scalar_avx2,768
12.1916,1179648,3,hamiltonian_lattice_xor,1,1.00661,1.0908580587340928,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,90.7845,98.3826938269491,full,0.000561,0.0006079528029225082,10,full__real_kodim05__rep10,92.2769,scalar_avx2,768
303.591,1179648,3,chaotic_seed_blake3_xor,1,0.642593,17.340898357912916,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.58191,69.67495581072147,full,0.00058,0.015651774992241577,10,full__real_kodim05__rep10,3.70565,scalar_avx2,768
363.354,1179648,3,aes_ctr,1,2.76425,89.28023513072687,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,10,full__real_kodim05__rep10,3.09615,openssl_evp,768
886.518,1179648,3,chacha20,1,0.674475,53.14969937195137,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,10,full__real_kodim05__rep10,1.26901,openssl_evp,768
130.814,1179648,3,logistic_xor,1,1.91192,22.23165375773693,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.78718,55.66494844761448,full,0.000518,0.006023262817747462,2,full__real_kodim05__rep2,8.59999,scalar_avx2,768
14.4147,1179648,3,logistic_permute_xor,1,1.63734,2.0979327417118756,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.86139,4.9476202313012685,full,71.1071,91.10991807332655,2,full__real_kodim05__rep2,78.0454,scalar_avx2,768
127.091,1179648,3,arnold_xor,1,0.34814,3.932918735419879,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.66985,41.45809680352916,full,4.35357,49.18204463423314,2,full__real_kodim05__rep2,8.85195,scalar_avx2,768
95.2572,1179648,3,tiled_arnold_xor,1,1.67828,14.210548598233714,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.46831,29.367321191183812,full,5.31741,45.02425889704575,2,full__real_kodim05__rep2,11.8101,scalar_avx2,768
83.9012,1179648,3,tent_block_xor,1,1.87351,13.972450516832481,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.1204,75.47693271482481,full,0.001029,0.007674179258088092,2,full__real_kodim05__rep2,13.4086,scalar_avx2,768
24.1103,1179648,3,sine_xor,1,0.842577,1.80576076124345,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,45.3556,97.20341616570762,full,0.000579,0.001240878258912785,2,full__real_kodim05__rep2,46.6605,scalar_avx2,768
69.6714,1179648,3,coupled_lattice_xor,1,0.613541,3.7996742469282596,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,14.9635,92.66931728101466,full,0.000584,0.003616726119698771,2,full__real_kodim05__rep2,16.1472,scalar_avx2,768
11.239,1179648,3,hamiltonian_lattice_xor,1,1.01751,1.0165138164598693,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,98.5368,98.44032847809147,full,0.000622,0.0006213910367839518,2,full__real_kodim05__rep2,100.098,scalar_avx2,768
304.584,1179648,3,chaotic_seed_blake3_xor,1,0.548092,14.839125396636309,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.78921,75.51549182902131,full,0.000574,0.015540562492554607,2,full__real_kodim05__rep2,3.69356,scalar_avx2,768
356.195,1179648,3,aes_ctr,1,2.78961,88.32407753341903,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,2,full__real_kodim05__rep2,3.15838,openssl_evp,768
914.39,1179648,3,chacha20,1,0.712475,57.90926011720433,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,2,full__real_kodim05__rep2,1.23033,openssl_evp,768
142.888,1179648,3,logistic_xor,1,1.75798,22.32834728976758,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.469,56.761387523163705,full,0.000654,0.008306544515584931,3,full__real_kodim05__rep3,7.87331,scalar_avx2,768
15.222,1179648,3,logistic_permute_xor,1,1.35454,1.8327801554130028,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.64691,4.934504906888858,full,67.65,91.53482179462374,3,full__real_kodim05__rep3,73.9063,scalar_avx2,768
122.916,1179648,3,arnold_xor,1,0.372853,4.073734158890197,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.78775,41.384370141413214,full,4.52516,49.44119764744701,3,full__real_kodim05__rep3,9.15261,scalar_avx2,768
87.1254,1179648,3,tiled_arnold_xor,1,1.84931,14.321969579628885,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.79111,29.36022737833401,full,5.86447,45.417350763607075,3,full__real_kodim05__rep3,12.9124,scalar_avx2,768
81.5206,1179648,3,tent_block_xor,1,1.78151,12.909305662236777,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.6685,77.30685062535325,full,0.000791,0.005731800988391472,3,full__real_kodim05__rep3,13.8002,scalar_avx2,768
24.1136,1179648,3,sine_xor,1,0.821991,1.7618837358345782,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,45.3438,97.1914579854718,full,0.000598,0.0012817737347842954,3,full__real_kodim05__rep3,46.6541,scalar_avx2,768
72.4172,1179648,3,coupled_lattice_xor,1,0.739593,4.760817508850981,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,14.3347,92.27357579658835,full,0.000589,0.0037914386868361763,3,full__real_kodim05__rep3,15.535,scalar_avx2,768
11.5338,1179648,3,hamiltonian_lattice_xor,1,1.00073,1.025974092547122,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,96.0012,98.42289533983667,full,0.000639,0.0006551192081156864,3,full__real_kodim05__rep3,97.5395,scalar_avx2,768
304.636,1179648,3,chaotic_seed_blake3_xor,1,0.590499,15.989986271063898,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.64292,71.56702130828367,full,0.000592,0.016030631503981933,3,full__real_kodim05__rep3,3.69293,scalar_avx2,768
366.06,1179648,3,aes_ctr,1,2.67957,87.18954078229378,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,3,full__real_kodim05__rep3,3.07327,openssl_evp,768
855.259,1179648,3,chacha20,1,0.630789,47.95452299318073,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,3,full__real_kodim05__rep3,1.31539,openssl_evp,768
133.09,1179648,3,logistic_xor,1,2.0018,23.681813342166592,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.59045,54.30621443528256,full,0.000641,0.007583196299494847,4,full__real_kodim05__rep4,8.4529,scalar_avx2,768
14.316,1179648,3,logistic_permute_xor,1,1.44188,1.834840437038866,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.84442,4.8921527956285935,full,71.988,91.60713331314247,4,full__real_kodim05__rep4,78.5834,scalar_avx2,768
120.664,1179648,3,arnold_xor,1,0.336437,3.6085071604472163,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.8625,41.42784208403765,full,4.64784,49.851127909870186,4,full__real_kodim05__rep4,9.32344,scalar_avx2,768
87.185,1179648,3,tiled_arnold_xor,1,1.82631,14.153492048730586,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.84069,29.76448432995443,full,5.84857,45.325103072010904,4,full__real_kodim05__rep4,12.9036,scalar_avx2,768
80.0798,1179648,3,tent_block_xor,1,1.85728,13.22048617290102,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.7975,76.85873936719223,full,0.000575,0.004092963661600882,4,full__real_kodim05__rep4,14.0485,scalar_avx2,768
24.1448,1179648,3,sine_xor,1,0.914595,1.9629071616670855,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,45.2217,97.05497929986544,full,0.000587,0.0012598215646254123,4,full__real_kodim05__rep4,46.5939,scalar_avx2,768
69.9946,1179648,3,coupled_lattice_xor,1,0.765389,4.762043713875079,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,14.816,92.18115189109484,full,0.000582,0.003621046868292197,4,full__real_kodim05__rep4,16.0727,scalar_avx2,768
11.9304,1179648,3,hamiltonian_lattice_xor,1,0.885815,0.9393873194403646,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,92.9431,98.56411278819814,full,0.000651,0.0006903711779047289,4,full__real_kodim05__rep4,94.2971,scalar_avx2,768
316.169,1179648,3,chaotic_seed_blake3_xor,1,0.587116,16.50022623607805,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.5783,72.46018385545622,full,0.000573,0.016103512139462598,4,full__real_kodim05__rep4,3.55823,scalar_avx2,768
342.781,1179648,3,aes_ctr,1,2.76596,84.27717414487596,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,4,full__real_kodim05__rep4,3.28198,openssl_evp,768
719.43,1179648,3,chacha20,1,0.694722,44.426950771867446,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,4,full__real_kodim05__rep4,1.56374,openssl_evp,768
138.2,1179648,3,logistic_xor,1,1.91274,23.49690862477105,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.48847,55.138267331172095,full,0.000594,0.007296947689238477,5,full__real_kodim05__rep5,8.14039,scalar_avx2,768
14.6794,1179648,3,logistic_permute_xor,1,1.261,1.6454021383703603,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.71883,4.852474888371012,full,70.1577,91.54451197711835,5,full__real_kodim05__rep5,76.6378,scalar_avx2,768
127.533,1179648,3,arnold_xor,1,0.37755,4.280005668130935,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.66261,41.52030607907043,full,4.32357,49.01312172311181,5,full__real_kodim05__rep5,8.82125,scalar_avx2,768
90.2609,1179648,3,tiled_arnold_xor,1,1.69903,13.631608084147015,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.77498,30.287309750559615,full,5.68911,45.64470189908456,5,full__real_kodim05__rep5,12.4639,scalar_avx2,768
86.8943,1179648,3,tent_block_xor,1,1.58759,12.262412333549605,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.072,77.7952853214694,full,0.000559,0.00431766923100689,5,full__real_kodim05__rep5,12.9468,scalar_avx2,768
24.3385,1179648,3,sine_xor,1,0.782309,1.6924632921634422,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,44.9869,97.3255796344252,full,0.000679,0.0014689624884527434,5,full__real_kodim05__rep5,46.2231,scalar_avx2,768
70.3385,1179648,3,coupled_lattice_xor,1,0.925301,5.785264566308827,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,14.5695,91.09296553103958,full,0.00059,0.003688860267223539,5,full__real_kodim05__rep5,15.9941,scalar_avx2,768
11.4853,1179648,3,hamiltonian_lattice_xor,1,1.02297,1.0443701895541542,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,96.4095,98.42635442859635,full,0.000787,0.0008034637762389116,5,full__real_kodim05__rep5,97.9509,scalar_avx2,768
292.658,1179648,3,chaotic_seed_blake3_xor,1,0.596868,15.526940126116001,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.74049,71.29118020436619,full,0.000931,0.024219058916567813,5,full__real_kodim05__rep5,3.84408,scalar_avx2,768
344.613,1179648,3,aes_ctr,1,2.87867,88.18022808796366,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,5,full__real_kodim05__rep5,3.26453,openssl_evp,768
899.594,1179648,3,chacha20,1,0.61354,49.06122057318322,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,5,full__real_kodim05__rep5,1.25056,openssl_evp,768
144.134,1179648,3,logistic_xor,1,1.5999,20.4977681660013,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.61067,59.07146993558174,full,0.000746,0.009557681762508263,6,full__real_kodim05__rep6,7.80524,scalar_avx2,768
14.4088,1179648,3,logistic_permute_xor,1,1.38168,1.7696353988557465,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.77085,4.8296491544896005,full,71.6166,91.72548673042417,6,full__real_kodim05__rep6,78.0771,scalar_avx2,768
126.28,1179648,3,arnold_xor,1,0.354313,3.977121446483132,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.78175,42.449695693461955,full,4.33566,48.66726981696708,6,full__real_kodim05__rep6,8.90878,scalar_avx2,768
90.351,1179648,3,tiled_arnold_xor,1,1.75898,14.126764861782611,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.7472,30.094607835263503,full,5.58664,44.8675650930819,6,full__real_kodim05__rep6,12.4514,scalar_avx2,768
82.1076,1179648,3,tent_block_xor,1,1.7312,12.635112943838267,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,10.5483,76.98646133635003,full,0.000686,0.005006751085647557,6,full__real_kodim05__rep6,13.7015,scalar_avx2,768
24.4082,1179648,3,sine_xor,1,0.674268,1.462902816378867,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,44.8561,97.32052391893446,full,0.000843,0.0018289865071564792,6,full__real_kodim05__rep6,46.0911,scalar_avx2,768
73.4559,1179648,3,coupled_lattice_xor,1,0.527046,3.4413037942449707,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,14.2832,93.26098737863444,full,0.000837,0.005465123112181935,6,full__real_kodim05__rep6,15.3153,scalar_avx2,768
11.862,1179648,3,hamiltonian_lattice_xor,1,0.750613,0.7914477464796158,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,93.6464,98.74093873397968,full,0.000579,0.000610498679361665,6,full__real_kodim05__rep6,94.8405,scalar_avx2,768
331.037,1179648,3,chaotic_seed_blake3_xor,1,0.510673,15.026821366462551,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.49743,73.48819006535409,full,0.000569,0.016743123990336655,6,full__real_kodim05__rep6,3.39841,scalar_avx2,768
344.534,1179648,3,aes_ctr,1,2.92049,89.4407217757742,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,6,full__real_kodim05__rep6,3.26528,openssl_evp,768
913.615,1179648,3,chacha20,1,0.640766,52.03683701893013,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,6,full__real_kodim05__rep6,1.23137,openssl_evp,768
143.124,1179648,3,logistic_xor,1,1.78056,22.652455237305254,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.23904,53.92947378866563,full,0.000769,0.009783291816893419,7,full__real_kodim05__rep7,7.86034,scalar_avx2,768
15.2904,1179648,3,logistic_permute_xor,1,1.24592,1.6933920848544484,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.66322,4.978865218537718,full,67.4255,91.64136382540903,7,full__real_kodim05__rep7,73.5754,scalar_avx2,768
